call_id,complaint_id,client_id,phonefinal,vruline,priority,type,outcome,server,date_received,ser_start,ser_exit
34828,CR2068569,C00003639,658-504-6037,AA0113,2,PS,AGENT,YIFAT,8/17/2016,11:45:06,12:03:07
34829,CR2067327,C00002676,508-377-1627,AA0106,2,PS,AGENT,AVNI,8/16/2016,16:07:26,16:17:35
34830,CR2064724,C00002411,631-071-0243,AA0110,0,PS,AGENT,AVNI,8/15/2016,14:11:29,14:24:07
34831,CR2064692,C00000941,450-152-6310,AA0110,2,PS,AGENT,KAZAV,8/15/2016,12:37:55,12:47:44
34832,CR2063516,C00005606,808-626-9008,AA0204,0,PS,AGENT,MICHAL,8/15/2016,15:20:33,15:40:19
34834,CR2060519,C00003796,113-395-0996,AA0216,0,IN,AGENT,YIFAT,8/12/2016,12:57:26,13:13:52
34835,CR2061856,C00002762,431-662-8446,AA0204,1,PS,AGENT,AVIDAN,8/12/2016,15:08:34,15:22:38
34838,CR2056848,C00003811,905-075-9356,AA0103,2,PS,AGENT,MIKI,8/10/2016,12:49:35,13:01:37
34839,CR2056992,C00002013,212-837-7058,AA0202,0,NW,AGENT,IDIT,8/10/2016,11:58:43,12:05:57
34841,CR2047954,C00002435,867-806-2184,AA0109,1,PS,AGENT,NAAMA,8/5/2016,9:34:34,9:48:29
34842,CR2045688,C00002152,286-593-2095,AA0202,1,PS,AGENT,DORIT,8/4/2016,15:32:48,15:47:05
34843,CR2039841,C00012810,839-062-8974,AA0102,0,PS,AGENT,IDIT,8/1/2016,10:55:57,11:10:42
34844,CR2039139,C00002614,306-816-8179,AA0202,0,PS,AGENT,ANAT,8/1/2016,15:58:59,16:10:45
34846,CR2038296,C00000258,679-001-2022,AA0214,2,PS,AGENT,GILI,7/29/2016,9:09:17,9:25:11
34847,CR2037380,C00003092,617-783-7171,AA0215,0,NE,AGENT,NAAMA,7/29/2016,13:42:32,13:50:16
34848,CR2034291,C00000093,388-389-6102,AA0103,1,PS,AGENT,AVIDAN,7/28/2016,10:59:07,11:00:43
34849,CR2034506,C00000708,716-709-7766,AA0111,1,TT,AGENT,NO_SERVER,7/28/2016,14:07:52,14:09:52
34850,CR2032806,C00003519,223-993-8335,AA0214,0,NE,AGENT,ANAT,7/27/2016,16:30:15,16:46:17
34851,CR2031161,C00001388,821-599-1366,AA0215,0,NE,AGENT,ANAT,7/26/2016,12:36:11,12:48:46
34852,CR2026058,C00000442,212-490-3508,AA0213,2,NE,AGENT,MORIAH,7/22/2016,11:19:42,11:31:46
34853,CR2024168,C00001194,627-553-7032,AA0205,0,PS,AGENT,MIKI,7/21/2016,11:12:06,11:20:05
34854,CR2023663,C00002261,400-686-0553,AA0204,0,PS,AGENT,MORIAH,7/21/2016,10:37:48,10:49:43
34855,CR2021587,C00000180,313-346-5449,AA0106,0,PS,AGENT,BASCH,7/20/2016,15:14:52,15:24:40
34858,CR2018989,C00001244,212-825-2848,AA0110,2,PS,AGENT,STEREN,7/19/2016,9:56:40,10:16:11
34862,CR2014249,C00004166,212-958-0128,AA0109,0,PS,AGENT,NO_SERVER,7/15/2016,13:21:56,13:41:28
34863,CR2012547,C00002187,939-060-0924,AA0109,0,NE,AGENT,TOVA,7/14/2016,16:38:17,16:50:20
34864,CR2013557,C00005204,490-684-3724,AA0209,1,PS,AGENT,STEREN,7/14/2016,13:43:07,13:43:22
34865,CR2009862,C00003904,619-439-1402,AA0214,0,NW,AGENT,AVNI,7/13/2016,12:53:17,13:08:09
34866,CR2011312,C00002425,589-152-4476,AA0113,0,PS,AGENT,TOVA,7/13/2016,13:40:21,13:42:29
34867,CR2010338,C00001556,579-041-9190,AA0110,1,PS,AGENT,YITZ,7/13/2016,13:58:25,14:06:17
34869,CR2006103,C00001044,952-856-0595,AA0204,0,NE,AGENT,ELI,7/11/2016,12:02:59,12:11:58
34870,CR2006404,C00002060,474-417-3444,AA0104,2,PS,AGENT,KAZAV,7/11/2016,10:45:15,10:52:56
34871,CR2004050,C00000071,365-143-7361,AA0205,2,PS,AGENT,STEREN,7/8/2016,13:14:14,13:20:38
34872,CR2004639,C00000336,236-061-6362,AA0101,0,PS,AGENT,BASCH,7/8/2016,12:23:46,12:27:21
34873,CR2004696,C00001533,978-803-8181,AA0106,2,PS,AGENT,MIKI,7/8/2016,9:27:31,9:40:40
34874,CR2001591,C00000212,195-225-2296,AA0204,0,PS,AGENT,MIKI,7/7/2016,11:54:31,12:09:39
34875,CR2001838,C00002823,865-444-1244,AA0203,0,NE,AGENT,ZOHARI,7/7/2016,13:10:17,13:15:46
34876,CR2000885,C00002073,247-735-9431,AA0203,2,PS,AGENT,TOVA,7/6/2016,14:56:03,15:01:55
34877,CR1998263,C00002862,533-129-6610,AA0202,2,PS,AGENT,KAZAV,7/5/2016,10:50:53,10:57:45
34878,CR1998512,C00004324,631-758-8027,AA0109,2,PS,AGENT,AVNI,7/5/2016,15:44:43,15:59:37
34880,CR1997877,C00004151,155-584-9707,AA0104,2,PS,AGENT,IDIT,7/5/2016,14:24:56,14:35:00
34882,CR1993824,C00001934,950-579-8422,AA0105,2,PS,AGENT,MICHAL,7/1/2016,14:36:56,14:48:48
34884,CR1993252,C00002305,363-953-7042,AA0205,0,NW,AGENT,MICHAL,6/30/2016,12:27:04,12:40:08
34885,CR1990472,C00002139,447-353-2701,AA0205,0,PS,AGENT,AVIDAN,6/29/2016,12:15:10,12:21:12
34886,CR1987912,C00004019,828-072-2911,AA0203,0,PS,AGENT,DORIT,6/28/2016,9:08:59,9:12:48
34887,CR1988564,C00009933,294-421-5763,AA0209,2,PS,AGENT,MORIAH,6/28/2016,12:53:20,13:01:37
34889,CR1988095,C00001337,169-473-4872,AA0106,2,NE,AGENT,ZOHARI,6/28/2016,14:12:44,14:29:22
34890,CR1987559,C00002667,617-960-2229,AA0101,0,PS,AGENT,YITZ,6/27/2016,12:48:14,12:53:15
34892,CR1985155,C00004744,933-111-6777,AA0104,2,PS,AGENT,STEREN,6/24/2016,15:35:12,15:49:55
34893,CR1984699,C00004245,803-746-5011,AA0110,0,PS,AGENT,IDIT,6/24/2016,13:00:10,13:02:08
34894,CR1985183,C00001722,967-821-6599,AA0103,2,PS,AGENT,MIKI,6/24/2016,12:44:06,12:50:11
34895,CR1983474,C00011638,664-141-6865,AA0209,1,PS,AGENT,SHARON,6/24/2016,13:59:38,14:07:51
34896,CR1980078,C00003900,842-358-6629,AA0213,1,PS,AGENT,BENSION,6/22/2016,16:11:31,16:13:10
34897,CR1980335,C00004768,212-035-2517,AA0206,0,PS,AGENT,YITZ,6/22/2016,15:57:01,16:12:17
34898,CR1977855,C00004076,940-095-4698,AA0102,0,NW,AGENT,MIKI,6/21/2016,13:07:55,13:09:35
34900,CR1977295,C00006114,712-161-2640,AA0102,2,PS,AGENT,YIFAT,6/21/2016,16:32:51,16:38:28
34901,CR1978303,C00002097,537-977-3438,AA0109,2,PS,AGENT,MIKI,6/21/2016,11:30:03,11:45:55
34902,CR1977721,C00005384,423-641-3733,AA0213,2,PS,AGENT,IDIT,6/21/2016,11:50:40,11:58:30
34903,CR1976891,C00000080,914-011-1365,AA0101,0,PS,AGENT,STEREN,6/20/2016,11:22:58,11:41:25
34904,CR1976455,C00001565,864-378-9618,AA0107,1,TT,AGENT,NO_SERVER,6/20/2016,12:46:34,12:57:10
34905,CR1976452,C00002450,500-614-0078,AA0213,0,PS,AGENT,IDIT,6/20/2016,10:02:08,10:11:01
34907,CR1976797,C00002947,504-629-5371,AA0202,0,PS,AGENT,ANAT,6/20/2016,10:57:53,11:04:16
34908,CR1973642,C00000318,379-721-8570,AA0104,1,PS,AGENT,MIKI,6/17/2016,12:47:34,12:58:45
34909,CR1973400,C00004695,316-065-9578,AA0106,2,PS,AGENT,TOVA,6/17/2016,9:45:08,10:05:04
34910,CR1973369,C00002428,401-229-5507,AA0102,2,PS,AGENT,YIFAT,6/17/2016,16:12:27,16:25:32
34911,CR1972195,C00004529,652-722-6771,AA0112,0,TT,AGENT,DARMON,6/16/2016,13:41:18,13:56:31
34912,CR1972714,C00007435,257-894-6219,AA0210,2,PS,AGENT,AVIDAN,6/16/2016,9:12:01,9:32:50
34914,CR1972167,C00004161,138-313-3688,AA0110,0,PS,AGENT,AVNI,6/16/2016,14:33:36,14:53:43
34915,CR1970480,C00002635,363-890-7536,AA0109,2,PS,AGENT,TOVA,6/15/2016,12:33:46,12:52:56
34916,CR1967993,C00001278,791-770-0561,AA0103,0,PS,AGENT,MIKI,6/14/2016,10:03:09,10:15:06
34918,CR1964505,C00002981,969-695-4188,AA0213,0,PS,AGENT,MICHAL,6/11/2016,16:15:07,16:26:01
34920,CR1959100,C00000645,955-510-5845,AA0215,2,NE,AGENT,ZOHARI,6/8/2016,16:07:03,16:14:46
34921,CR1959566,C00000443,212-728-0370,AA0204,2,PS,AGENT,DORIT,6/8/2016,9:58:44,10:01:11
34922,CR1958451,C00004553,212-221-5503,AA0110,2,NE,AGENT,TOVA,6/7/2016,15:52:02,16:01:03
34923,CR1959041,C00004628,212-096-9270,AA0203,1,PS,AGENT,MORIAH,6/7/2016,9:51:49,10:04:08
34924,CR1955199,C00004956,984-024-9840,AA0107,0,TT,AGENT,MIKI,6/6/2016,16:43:29,16:56:17
34925,CR1955520,C00002326,647-579-4206,AA0202,2,NE,AGENT,ELI,6/6/2016,10:52:25,10:58:28
34926,CR1956058,C00000366,212-737-2197,AA0103,1,PS,AGENT,DORIT,6/6/2016,14:57:32,15:15:41
34927,CR1956709,C00004781,617-249-2579,AA0214,0,NW,AGENT,MICHAL,6/6/2016,12:35:02,12:41:20
34929,CR1956180,C00004488,630-827-2663,AA0213,0,NE,AGENT,ZOHARI,6/6/2016,9:42:37,9:59:02
34930,CR1956158,C00001998,531-350-8408,AA0209,1,PS,AGENT,KAZAV,6/6/2016,10:05:06,10:18:41
34931,CR1953512,C00000765,617-158-7656,AA0214,0,NW,AGENT,YITZ,6/4/2016,16:33:26,16:47:18
34935,CR1948061,C00001578,774-258-9143,AA0206,0,PS,AGENT,BASCH,5/31/2016,11:23:43,11:32:21
34936,CR1946988,C00005224,586-243-4486,AA0105,0,NW,AGENT,YITZ,5/31/2016,9:11:43,9:17:23
34937,CR1948645,C00001096,212-310-1636,AA0201,2,PS,AGENT,AVIDAN,5/31/2016,11:21:42,11:42:32
34938,CR1947455,C00007291,315-400-8095,AA0104,2,PS,AGENT,SHLOMO,5/31/2016,16:40:05,16:41:46
34939,CR1948238,C00002086,614-882-1397,AA0203,1,PS,AGENT,BENSION,5/31/2016,9:36:31,9:42:55
34940,CR1943023,C00005241,555-288-5142,AA0104,1,PS,AGENT,MORIAH,5/26/2016,12:16:44,12:22:03
34941,CR1941460,C00002038,830-584-7155,AA0104,0,PS,AGENT,GILI,5/25/2016,11:40:08,11:58:58
34942,CR1940757,C00003760,293-820-4918,AA0115,0,NW,AGENT,YIFAT,5/25/2016,12:04:42,12:15:10
34944,CR1941607,C00005275,837-016-1889,AA0204,1,PS,AGENT,IDIT,5/25/2016,14:50:35,15:06:46
34945,CR1939973,C00003530,717-307-4605,AA0203,0,PS,AGENT,STEREN,5/24/2016,12:54:11,13:04:40
34946,CR1939076,C00002031,111-727-9977,AA0111,2,TT,AGENT,YIFAT,5/24/2016,14:41:04,14:42:30
34947,CR1938846,C00000404,820-484-9449,AA0215,2,PS,AGENT,SHARON,5/24/2016,16:29:11,16:39:36
34951,CR1934865,C00002071,212-363-1536,AA0101,1,PS,AGENT,YITZ,5/20/2016,13:34:07,13:50:01
34952,CR1934905,C00000738,347-612-8297,AA0105,0,PS,AGENT,MORIAH,5/20/2016,15:36:47,15:44:42
34953,CR1934828,C00003220,947-032-7956,AA0104,2,NE,AGENT,ZOHARI,5/20/2016,11:43:56,11:46:07
34955,CR1929741,C00001133,700-341-5117,AA0202,0,PS,AGENT,KAZAV,5/17/2016,11:43:51,12:03:28
34956,CR1924092,C00004225,914-561-7059,AA0206,0,NW,AGENT,NO_SERVER,5/13/2016,15:44:27,16:00:19
34957,CR1922173,C00002249,734-393-5181,AA0103,1,PS,AGENT,SHARON,5/12/2016,15:00:47,15:09:15
34958,CR1922891,C00004424,270-567-0303,AA0202,0,PS,AGENT,IDIT,5/12/2016,10:43:19,10:52:39
34959,CR1923521,C00002112,907-411-9214,AA0209,0,PS,AGENT,MIKI,5/12/2016,14:58:10,15:19:05
34960,CR1922598,C00002315,966-555-5193,AA0110,2,NE,AGENT,AVIDAN,5/12/2016,10:18:10,10:20:17
34961,CR1918718,C00001413,772-602-9919,AA0103,0,PS,AGENT,NAAMA,5/10/2016,10:30:12,10:47:08
34962,CR1915885,C00001047,557-976-6902,AA0105,2,PS,AGENT,NAAMA,5/9/2016,12:44:57,12:48:52
34964,CR1915827,C00002547,508-733-0987,AA0101,2,PS,AGENT,BENSION,5/9/2016,12:46:18,12:57:27
34966,CR1915681,C00003377,337-973-1627,AA0201,2,PS,AGENT,AVIDAN,5/9/2016,13:07:57,13:18:16
34967,CR1913527,C00002304,508-045-4609,AA0213,2,PS,AGENT,TOVA,5/6/2016,9:03:31,9:06:56
34968,CR1909872,C00002775,772-909-4483,AA0213,0,NW,AGENT,MORIAH,5/4/2016,15:21:23,15:28:16
34969,CR1907615,C00000102,557-430-4818,AA0106,2,NE,AGENT,KAZAV,5/3/2016,14:05:23,14:15:47
34970,CR1906358,C00002139,447-353-2701,AA0115,2,PS,AGENT,AVNI,5/3/2016,9:11:34,9:19:16
34972,CR1906166,C00003917,987-112-9517,AA0106,1,PS,AGENT,MIKI,5/2/2016,14:14:34,14:26:06
34973,CR1905439,C00003139,785-579-2815,AA0105,1,PS,AGENT,MICHAL,5/2/2016,14:26:34,14:43:02
34975,CR1903419,C00000615,563-214-9433,AA0205,2,PS,AGENT,YITZ,4/29/2016,13:55:30,14:08:27
34976,CR1904040,C00004220,109-429-0300,AA0210,2,PS,AGENT,SHLOMO,4/29/2016,11:19:29,11:22:12
34977,CR1903236,C00012754,978-152-8213,AA0210,1,PS,AGENT,MICHAL,4/29/2016,16:21:36,16:28:56
34978,CR1903974,C00003577,277-314-3952,AA0216,0,IN,AGENT,YITZ,4/29/2016,15:51:27,16:07:51
34979,CR1901471,C00001332,334-346-2525,AA0105,0,NE,AGENT,ANAT,4/28/2016,12:45:32,13:02:19
34980,CR1900314,C00010778,106-614-0486,AA0214,0,PS,AGENT,BENSION,4/28/2016,9:31:46,9:32:59
34981,CR1901804,C00004020,949-684-7502,AA0115,2,PS,AGENT,GILI,4/28/2016,16:21:12,16:33:05
34982,CR1902015,C00002239,723-163-0058,AA0105,2,PS,AGENT,KAZAV,4/28/2016,11:34:33,11:35:09
34983,CR1901601,C00000468,738-397-9746,AA0204,2,NE,AGENT,KAZAV,4/28/2016,15:24:42,15:44:33
34984,CR1900881,C00001614,861-336-9542,AA0202,2,PS,AGENT,STEREN,4/28/2016,11:22:55,11:25:26
34985,CR1898715,C00004462,212-162-5784,AA0203,2,NE,AGENT,AVIDAN,4/27/2016,16:58:23,17:16:16
34986,CR1897162,C00001768,776-733-4517,AA0109,2,NE,AGENT,TOVA,4/26/2016,13:06:21,13:09:03
34987,CR1898121,C00006731,826-381-5603,AA0205,0,PS,AGENT,ANAT,4/26/2016,16:05:21,16:24:35
34988,CR1894293,C00000261,631-216-0148,AA0113,0,NW,AGENT,MORIAH,4/25/2016,11:42:28,11:44:09
34989,CR1895831,C00001828,978-153-5816,AA0115,2,PS,AGENT,YIFAT,4/25/2016,14:46:12,15:06:04
34990,CR1894599,C00013915,265-277-9310,AA0205,0,PS,AGENT,SHARON,4/25/2016,10:39:20,10:55:26
34991,CR1894412,C00004724,406-106-9086,AA0202,2,PS,AGENT,AVIDAN,4/25/2016,15:43:51,15:54:58
34992,CR1892409,C00004352,414-332-5452,AA0102,0,PS,AGENT,DORIT,4/22/2016,10:30:18,10:41:01
34993,CR1892549,C00002065,498-620-7444,AA0106,0,PS,AGENT,YITZ,4/22/2016,11:37:27,11:39:22
34994,CR1890939,C00002230,201-492-8164,AA0206,2,PS,AGENT,STEREN,4/21/2016,13:16:10,13:20:05
34996,CR1888091,C00000787,564-245-8877,AA0109,0,NW,AGENT,MIKI,4/20/2016,15:56:51,16:05:53
34997,CR1889322,C00009995,870-214-6557,AA0214,0,PS,AGENT,TOVA,4/20/2016,12:07:49,12:24:51
34998,CR1888218,C00001618,410-007-0975,AA0109,0,NW,AGENT,MICHAL,4/20/2016,15:05:26,15:24:43
34999,CR1887630,C00002474,539-635-0992,AA0214,2,PS,AGENT,ZOHARI,4/19/2016,13:22:43,13:25:40
35000,CR1885810,C00010382,354-125-0285,AA0106,0,PS,AGENT,GILI,4/19/2016,9:57:51,10:17:36
35001,CR1884244,C00003310,612-961-3610,AA0113,0,NE,AGENT,TOVA,4/18/2016,12:52:37,12:57:58
35002,CR1881664,C00002436,483-340-9196,AA0209,1,PS,AGENT,MIKI,4/15/2016,11:30:31,11:50:54
35003,CR1882427,C00004794,673-913-2311,AA0109,0,PS,AGENT,KAZAV,4/15/2016,14:31:46,14:50:13
35004,CR1879528,C00000865,723-541-6787,AA0213,2,PS,AGENT,ZOHARI,4/14/2016,13:50:34,13:54:11
35005,CR1880675,C00002153,130-296-1655,AA0210,0,NW,AGENT,YITZ,4/14/2016,13:37:52,13:54:44
35006,CR1878387,C00001900,684-426-5729,AA0109,2,PS,AGENT,YIFAT,4/13/2016,10:54:43,10:59:41
35008,CR1876668,C00002116,914-235-2659,AA0202,0,PS,AGENT,ANAT,4/12/2016,16:20:54,16:39:28
35009,CR1876143,C00000751,396-848-5191,AA0206,0,NW,AGENT,SHARON,4/12/2016,9:13:50,9:30:40
35010,CR1876584,C00004809,218-178-4327,AA0115,2,PS,AGENT,IDIT,4/12/2016,16:20:50,16:21:35
35011,CR1875861,C00001807,387-514-1611,AA0202,2,PS,AGENT,BASCH,4/12/2016,15:14:43,15:32:04
35012,CR1876102,C00004056,838-873-9697,AA0110,0,PS,AGENT,AVNI,4/12/2016,16:45:47,17:02:32
35013,CR1876288,C00004743,508-477-1134,AA0101,0,PS,AGENT,SHARON,4/12/2016,10:52:56,10:56:31
35014,CR1873087,C00004563,677-527-3851,AA0106,0,NW,AGENT,YIFAT,4/11/2016,16:11:23,16:13:11
35015,CR1874211,C00002344,374-330-1743,AA0206,1,PS,AGENT,AVNI,4/11/2016,15:51:55,16:01:47
35016,CR1874788,C00000870,183-280-2128,AA0214,1,PS,AGENT,MICHAL,4/11/2016,13:53:49,13:56:15
35018,CR1869370,C00008392,439-123-7912,AA0204,0,PS,AGENT,NAAMA,4/7/2016,13:58:45,13:59:52
35020,CR1869572,C00000569,983-117-4618,AA0209,2,PS,AGENT,YIFAT,4/7/2016,15:27:42,15:35:33
35021,CR1868541,C00004484,779-840-8158,AA0204,2,PS,AGENT,BASCH,4/7/2016,10:59:01,11:17:41
35022,CR1867597,C00002662,107-989-2443,AA0109,2,PS,AGENT,BASCH,4/6/2016,12:14:11,12:29:07
35023,CR1866172,C00000924,212-195-5968,AA0206,2,PS,AGENT,YITZ,4/6/2016,14:42:45,14:49:49
35024,CR1866912,C00001454,327-323-3609,AA0106,2,PS,AGENT,KAZAV,4/6/2016,9:13:39,9:32:29
35025,CR1865021,C00001789,265-401-0963,AA0214,2,NE,AGENT,MORIAH,4/5/2016,13:51:47,14:07:54
35027,CR1864022,C00001369,726-912-0990,AA0110,0,NW,AGENT,MICHAL,4/4/2016,10:27:18,10:31:01
35028,CR1863263,C00003536,253-881-3836,AA0102,1,PS,AGENT,MIKI,4/4/2016,12:17:13,12:27:55
35029,CR1859915,C00011637,400-432-9445,AA0113,0,PS,AGENT,SHARON,4/1/2016,9:27:14,9:45:45
35030,CR1859611,C00001237,508-541-8481,AA0106,1,PS,AGENT,BASCH,3/31/2016,10:00:54,10:12:02
35031,CR1859291,C00009346,471-246-9491,AA0210,0,NE,AGENT,MORIAH,3/31/2016,16:36:20,16:50:18
35032,CR1859305,C00003650,430-099-1954,AA0104,0,PS,AGENT,IDIT,3/31/2016,9:20:13,9:26:04
35033,CR1857024,C00003457,227-737-9076,AA0216,0,IN,AGENT,MICHAL,3/30/2016,9:05:27,9:15:20
35035,CR1856990,C00004790,585-334-7286,AA0106,2,PS,AGENT,YIFAT,3/30/2016,15:17:50,15:38:20
35038,CR1854953,C00000132,133-274-1580,AA0102,1,PS,AGENT,TOVA,3/29/2016,9:54:56,10:14:51
35039,CR1851997,C00003951,133-833-5697,AA0110,0,PS,AGENT,STEREN,3/28/2016,13:40:58,13:51:33
35040,CR1850166,C00002407,413-537-6063,AA0107,1,TT,AGENT,STEREN,3/25/2016,11:56:43,12:07:45
35041,CR1850735,C00004432,212-210-3337,AA0105,0,PS,AGENT,BASCH,3/25/2016,9:38:26,9:49:13
35042,CR1847200,C00001218,447-202-5625,AA0104,2,PS,AGENT,SHARON,3/23/2016,9:47:24,9:59:43
35046,CR1844719,C00000707,212-323-6386,AA0214,1,PS,AGENT,BENSION,3/22/2016,16:05:41,16:17:03
35047,CR1842420,C00000160,708-775-5257,AA0105,0,PS,AGENT,AVNI,3/21/2016,16:43:16,16:49:41
35048,CR1838896,C00003818,617-152-2948,AA0106,0,PS,AGENT,AVNI,3/18/2016,15:45:59,15:54:28
35049,CR1839458,C00000210,551-696-8238,AA0109,2,NE,AGENT,ZOHARI,3/18/2016,16:05:12,16:07:47
35050,CR1839901,C00002093,508-345-1895,AA0106,0,PS,AGENT,MICHAL,3/18/2016,14:27:26,14:38:00
35051,CR1836933,C00000845,936-150-1941,AA0203,0,NW,AGENT,DARMON,3/17/2016,13:08:52,13:09:45
35052,CR1837085,C00000747,591-921-4518,AA0109,2,PS,AGENT,MORIAH,3/17/2016,12:16:08,12:27:39
35053,CR1834990,C00009274,612-899-3664,AA0115,0,PS,AGENT,DARMON,3/16/2016,14:47:41,15:01:45
35054,CR1835194,C00001368,781-694-5236,AA0205,1,PS,AGENT,KAZAV,3/16/2016,10:59:06,11:16:08
35055,CR1832300,C00000769,863-166-6167,AA0115,0,PS,AGENT,MIKI,3/15/2016,14:52:34,15:00:29
35056,CR1830837,C00002765,915-779-5619,AA0109,1,PS,AGENT,SHLOMO,3/14/2016,9:35:52,9:55:22
35057,CR1830442,C00003450,359-216-4841,AA0205,2,PS,AGENT,AVIDAN,3/14/2016,15:54:15,15:58:17
35058,CR1830801,C00010096,212-401-9289,AA0209,2,PS,AGENT,KAZAV,3/14/2016,16:23:23,16:33:53
35059,CR1828807,C00003221,807-180-9256,AA0215,1,NE,AGENT,ZOHARI,3/11/2016,12:51:15,13:05:31
35060,CR1828455,C00002571,640-195-3963,AA0213,2,PS,AGENT,GILI,3/11/2016,16:21:28,16:39:55
35061,CR1824694,C00001613,716-782-1638,AA0209,2,PS,AGENT,STEREN,3/9/2016,11:15:09,11:15:29
35062,CR1825368,C00004336,582-923-4671,AA0105,2,PS,AGENT,SHARON,3/9/2016,12:46:34,12:47:46
35063,CR1823835,C00000736,212-649-4482,AA0106,0,PS,AGENT,IDIT,3/9/2016,15:59:33,16:03:14
35064,CR1823190,C00001576,284-110-2969,AA0115,0,PS,AGENT,KAZAV,3/8/2016,14:03:18,14:10:43
35065,CR1823406,C00002374,617-989-0719,AA0202,2,PS,AGENT,MICHAL,3/8/2016,11:13:35,11:29:03
35066,CR1820146,C00004399,228-907-7540,AA0115,0,NW,AGENT,YIFAT,3/7/2016,15:54:01,16:12:51
35067,CR1816094,C00001532,238-720-6554,AA0213,2,PS,AGENT,ANAT,3/4/2016,14:03:14,14:06:32
35068,CR1814954,C00004063,508-308-4360,AA0203,2,PS,AGENT,SHARON,3/3/2016,9:19:58,9:20:51
35069,CR1814959,C00002200,590-287-8306,AA0112,2,TT,AGENT,KAZAV,3/3/2016,9:23:31,9:35:20
35070,CR1812983,C00000937,212-257-3735,AA0206,0,PS,AGENT,MIKI,3/2/2016,12:39:34,12:49:30
35071,CR1810770,C00004785,239-670-4769,AA0210,0,PS,AGENT,NO_SERVER,3/1/2016,12:03:48,12:09:05
35073,CR1808168,C00005379,781-857-3640,AA0102,0,NW,AGENT,IDIT,2/29/2016,11:06:11,11:18:22
35074,CR1806751,C00011976,377-222-2183,AA0109,0,NE,AGENT,ELI,2/27/2016,14:25:37,14:33:20
35075,CR1805701,C00003606,463-576-8017,AA0205,1,PS,AGENT,YITZ,2/26/2016,16:02:51,16:10:21
35076,CR1804285,C00001350,212-183-9939,AA0202,2,PS,AGENT,SHARON,2/25/2016,9:38:30,9:58:27
35077,CR1803958,C00004116,594-833-6445,AA0213,0,PS,AGENT,ANAT,2/25/2016,10:22:17,10:28:19
35078,CR1804597,C00001642,781-114-6366,AA0103,1,PS,AGENT,AVNI,2/25/2016,10:15:38,10:18:25
35080,CR1803145,C00004524,315-318-5357,AA0104,1,PS,AGENT,STEREN,2/24/2016,15:34:10,15:47:18
35081,CR1799554,C00004298,996-111-9372,AA0213,2,PS,AGENT,SHARON,2/23/2016,13:03:25,13:10:15
35082,CR1800919,C00001366,525-399-7364,AA0204,2,PS,AGENT,MORIAH,2/23/2016,12:11:57,12:25:34
35083,CR1797247,C00004707,508-895-2190,AA0103,0,PS,AGENT,ANAT,2/22/2016,13:30:56,13:40:02
35084,CR1798389,C00002261,400-686-0553,AA0202,0,NW,AGENT,SHARON,2/22/2016,14:14:02,14:24:59
35085,CR1795675,C00002195,530-337-0174,AA0113,2,NE,AGENT,AVNI,2/19/2016,10:34:00,10:42:15
35086,CR1795301,C00003621,511-244-0212,AA0115,0,NW,AGENT,MIKI,2/19/2016,14:04:06,14:05:35
35087,CR1793870,C00005224,586-243-4486,AA0115,0,PS,AGENT,BENSION,2/18/2016,16:55:35,17:12:50
35088,CR1792662,C00006481,212-076-1095,AA0104,0,PS,AGENT,AVNI,2/18/2016,10:21:14,10:25:42
35089,CR1791658,C00006342,651-907-6500,AA0104,0,PS,AGENT,AVNI,2/17/2016,16:57:24,17:10:34
35090,CR1791989,C00003852,563-310-1401,AA0214,0,PS,AGENT,SHARON,2/17/2016,14:32:46,14:47:21
35091,CR1791021,C00003541,413-513-8461,AA0201,2,PS,AGENT,SHLOMO,2/17/2016,15:33:18,15:44:55
35092,CR1789307,C00000451,723-418-4078,AA0109,0,NW,AGENT,MIKI,2/17/2016,13:58:48,14:10:32
35093,CR1791561,C00001529,184-946-5589,AA0109,2,PS,AGENT,SHARON,2/17/2016,12:42:35,12:43:42
35094,CR1789100,C00004068,637-423-9611,AA0210,0,NW,AGENT,YIFAT,2/16/2016,13:53:02,13:55:46
35095,CR1789940,C00001336,212-936-0483,AA0210,2,PS,AGENT,IDIT,2/16/2016,10:04:18,10:19:11
35096,CR1786355,C00004524,315-318-5357,AA0107,1,TT,AGENT,IDIT,2/12/2016,9:41:03,9:44:33
35097,CR1784705,C00003629,713-412-9036,AA0102,0,NW,AGENT,MIKI,2/11/2016,11:30:58,11:45:47
35100,CR1782186,C00004540,978-977-9774,AA0205,2,PS,AGENT,SHARON,2/10/2016,10:06:16,10:14:31
35101,CR1779512,C00012051,213-809-7626,AA0102,2,NE,AGENT,BASCH,2/9/2016,12:41:30,12:43:30
35102,CR1780156,C00001811,212-475-9752,AA0215,0,NW,AGENT,MORIAH,2/9/2016,14:16:23,14:25:30
35105,CR1773665,C00001446,913-909-5355,AA0110,0,PS,AGENT,AVIDAN,2/4/2016,11:12:19,11:27:51
35106,CR1770754,C00000809,253-195-5933,AA0209,1,PS,AGENT,AVIDAN,2/3/2016,14:22:24,14:24:41
35107,CR1769491,C00001192,163-100-9639,AA0213,0,NW,AGENT,ZOHARI,2/2/2016,13:10:46,13:14:58
35108,CR1764386,C00003882,650-075-0007,AA0109,0,NW,AGENT,DORIT,1/29/2016,13:24:41,13:25:42
